Municipio;Codigo;Orden;U. Genera;Ejecucion;Duracion Odt;latitud;longitud
TUQUERRES;302614;28713243;Ges. Energetica;2023-10-03 12:35;00:30 Min;1.0889839;-77.6141503
GUAITARILLA;314212;28713408;Facturacion;2023-10-02 10:19;01:24 Min;1.1940144;-77.5037238
GUAITARILLA;314216;28713417;Facturacion;2023-10-02 16:11;01:24 Min;1.1937715;-77.5035559
GUAITARILLA;1086813;28713422;Facturacion;2023-10-02 11:48;00:28 Min;1.1929412;-77.4981602
GUAITARILLA;314658;28713425;Facturacion;2023-10-02 14:12;00:20 Min;1.1770622;-77.4956
GUAITARILLA;314718;28713442;Facturacion;2023-10-02 14:40;00:21 Min;1.1816293;-77.4931747
GUAITARILLA;314732;28713446;Facturacion;2023-10-02 15:10;00:21 Min;1.1840316;-77.4920014
GUAITARILLA;314744;28713457;Facturacion;2023-10-02 15:35;00:21 Min;1.1858206;-77.4921162
GUAITARILLA;314268;28713467;Facturacion;2023-10-02 13:10;00:22 Min;1.1716359;-77.4918872
GUAITARILLA;569311;28713520;Facturacion;2023-10-02 12:59;00:24 Min;1.1721357;-77.5055327
GUAITARILLA;314346;28713540;Facturacion;2023-10-02 13:39;00:21 Min;1.16307;-77.5024097
GUAITARILLA;627612;28713569;Facturacion;2023-10-02 12:18;00:23 Min;1.1595465;-77.5162413
GUAITARILLA;314932;28713632;Facturacion;2023-10-02 11:07;00:56 Min;1.1469367;-77.5236752
GUAITARILLA;314920;28713665;Facturacion;2023-10-02 09:50;00:26 Min;1.1406114;-77.5225534
GUAITARILLA;314924;28713673;Facturacion;2023-10-02 10:19;00:34 Min;1.1407068;-77.5218854
TUQUERRES;8571804;28733838;Ges. Energetica;2023-10-02 08:50;02:22 Min;1.087888240814209;-77.59044647216797
TUQUERRES;8571805;28733930;Ges. Energetica;2023-09-29 11:00;01:33 Min;1.087778925895691;-77.61163330078125
TUQUERRES;8571806;28733998;Ges. Energetica;2023-09-29 13:34;01:06 Min;1.0772571563720703;-77.61133575439453
TUQUERRES;8546099;28734012;Facturacion;2023-10-03 16:44;00:20 Min;1.0944478;-77.6293198
TUQUERRES;1063777;28734035;Facturacion;2023-10-02 10:53;00:13 Min;1.0896452;-77.6267673
TUQUERRES;1029130;28734044;Facturacion;2023-10-03 11:10;00:13 Min;1.0847244;-77.6192813
TUQUERRES;1069126;28734058;Facturacion;2023-10-03 15:31;00:15 Min;1.0945291;-77.6294187
TUQUERRES;619524;28734074;Facturacion;2023-10-03 09:12;00:13 Min;1.0847971;-77.6193593
TUQUERRES;300280;28734087;Facturacion;2023-10-03 15:00;00:31 Min;1.0945335;-77.629423
TUQUERRES;568345;28734093;Facturacion;2023-10-03 08:58;00:13 Min;1.0848472;-77.6193522
TUQUERRES;399070;28734106;Facturacion;2023-10-04 13:44;00:12 Min;1.0945043;-77.6294767
TUQUERRES;300276;28734118;Facturacion;2023-10-04 13:57;00:23 Min;1.0945804;-77.6295539
TUQUERRES;298800;28734134;Facturacion;2023-10-03 08:46;00:10 Min;1.0848902;-77.6193773
TUQUERRES;298798;28734161;Facturacion;2023-10-03 11:24;00:09 Min;1.0847143;-77.6192211
TUQUERRES;300270;28734167;Facturacion;2023-10-04 15:53;01:22 Min;1.0948984;-77.630358
TUQUERRES;300272;28734175;Facturacion;2023-10-04 16:02;00:28 Min;1.0946773;-77.6298182
TUQUERRES;300468;28734228;Facturacion;2023-10-04 14:59;00:18 Min;1.0910758;-77.6216138
TUQUERRES;300458;28734236;Facturacion;2023-10-04 15:20;00:19 Min;1.0911522;-77.621757
ILES;1059018;28734780;Ges. Energetica;2023-09-29 10:28;01:24 Min;0.965166;-77.523802
ILES;407180;28734792;Ges. Energetica;2023-10-10 11:44;01:18 Min;1.0774425;-77.6143275
ILES;179062;28734795;Ges. Energetica;2023-09-29 11:58;00:33 Min;0.9710352;-77.5219508
TUQUERRES;8571837;28751157;Ges. Energetica;2023-10-03 16:28;00:46 Min;1.0871662;-77.6251301
TUQUERRES;8571838;28751218;Ges. Energetica;2023-10-02 15:20;00:51 Min;1.090927004814148;-77.61398315429688
TUQUERRES;8571840;28751254;Ges. Energetica;2023-10-02 11:38;02:43 Min;1.0890655;-77.6100261
TUQUERRES;8571841;28751278;Ges. Energetica;2023-09-30 09:54;51:35 Min;1.0708519;-77.6272921
TUQUERRES;326942;28753117;Ges. Energetica;2023-10-02 10:23;01:39 Min;1.1102844;-77.5856119
SAPUYES;326224;28753120;Ges. Energetica;2023-10-02 09:26;00:26 Min;1.0444559;-77.6957389
MALLAMA;1115793;28755949;Facturacion;2023-10-06 15:51;00:24 Min;1.1403957;-77.865705
TUQUERRES;1146606;28836984;Facturacion;2023-10-03 15:54;00:28 Min;1.0871009;-77.6169898
TUQUERRES;1019650;28837009;Facturacion;2023-10-03 14:26;01:06 Min;1.0835726;-77.5944158
TUQUERRES;413418;28838249;Facturacion;2023-10-04 11:55;00:50 Min;1.1144537;-77.6524311
MALLAMA;8571873;28838407;Ges. Energetica;2023-10-11 16:38;01:26 Min;1.1416643;-77.8617865
MALLAMA;8571874;28838440;Ges. Energetica;2023-10-03 10:29;01:48 Min;1.1226833;-77.7883827
MALLAMA;8571877;28838626;Ges. Energetica;2023-10-03 13:41;01:59 Min;1.1121748;-77.8398928
TUQUERRES;8571921;28843541;Ges. Energetica;2023-10-04 10:51;02:04 Min;1.0678852;-77.6526618
TUQUERRES;8571922;28843567;Ges. Energetica;2023-10-04 11:02;01:13 Min;1.085398;-77.622948
GUACHUCAL;8571924;28843633;Ges. Energetica;2023-10-06 10:47;03:05 Min;1.0092707;-77.6638958
TUQUERRES;303984;28843799;Facturacion;2023-10-09 15:32;01:33 Min;1.0791102;-77.6142863
TUQUERRES;8571936;28844230;Ges. Energetica;2023-10-04 14:06;01:33 Min;1.1117222;-77.6029917
TUQUERRES;325918;28844361;Facturacion;2023-10-06 09:52;00:28 Min;1.0670834;-77.6568582
TUQUERRES;325916;28844366;Facturacion;2023-10-06 09:26;00:25 Min;1.0670517;-77.6568918
TUQUERRES;1182030;28844377;Ges. Energetica;2023-10-04 11:10;01:00 Min;1.078403;-77.6174024
TUQUERRES;325968;28844378;Facturacion;2023-10-06 10:21;00:29 Min;1.0670277;-77.6567915
TUQUERRES;1181281;28844379;Ges. Energetica;2023-10-04 09:57;01:09 Min;1.0783871;-77.6174433
TUQUERRES;325922;28844384;Facturacion;2023-10-06 11:31;00:24 Min;1.066801;-77.6564762
TUQUERRES;1180652;28844385;Ges. Energetica;2023-10-04 13:15;02:25 Min;1.0785768;-77.6174933
TUQUERRES;1182110;28844388;Ges. Energetica;2023-10-04 12:24;00:47 Min;1.0784561;-77.6172389
NN;1236210;28844392;Facturacion;2023-10-06 11:07;00:22 Min;1.0667738;-77.6565162
TUQUERRES;325912;28844400;Facturacion;2023-10-06 13:10;01:00 Min;1.0670921;-77.656523
TUQUERRES;325920;28844410;Facturacion;2023-10-06 11:56;00:55 Min;1.0667862;-77.6564617
TUQUERRES;1016676;28865700;Facturacion;2023-10-06 13:08;00:08 Min;1.0917154;-77.6128664
TUQUERRES;1036669;28865703;Facturacion;2023-10-09 10:31;00:29 Min;1.0667487;-77.6563762
MALLAMA;1265112;28865704;Ges. Energetica;2023-10-09 11:54;00:17 Min;1.1955021;-77.9413815
TUQUERRES;627600;28865714;Facturacion;2023-10-06 13:17;00:12 Min;1.0917426;-77.6129019
TUQUERRES;325926;28865720;Facturacion;2023-10-09 11:00;00:34 Min;1.0666471;-77.6563003
TUQUERRES;1058470;28865727;Facturacion;2023-10-06 13:29;00:11 Min;1.0917429;-77.6128427
TUQUERRES;325928;28865731;Facturacion;2023-10-09 11:35;00:34 Min;1.0665783;-77.6561837
TUQUERRES;325930;28865741;Facturacion;2023-10-09 12:10;00:45 Min;1.0690964;-77.6558263
TUQUERRES;1182103;28865745;Ges. Energetica;2023-10-06 11:25;01:27 Min;1.0784011;-77.6173532
TUQUERRES;456974;28865753;Facturacion;2023-10-09 10:06;00:24 Min;1.0666219;-77.6563137
TUQUERRES;325924;28865763;Facturacion;2023-10-09 09:34;00:32 Min;1.0665746;-77.6563736
TUQUERRES;592164;28865768;Facturacion;2023-10-06 12:56;00:11 Min;1.0917534;-77.612926
TUQUERRES;1058694;28865778;Ges. Energetica;2023-10-09 10:50;02:13 Min;1.1665297;-77.6381887
IMUES;328538;28867987;Facturacion;2023-10-06 10:54;02:02 Min;1.0611201;-77.4709514
TUQUERRES;1221184;28875318;Control Perdidas;2023-10-05 11:14;03:50 Min;1.0850608;-77.6099733
TUQUERRES;328770;28875640;Control Perdidas;2023-10-05 15:30;00:49 Min;1.0833332538604736;-77.57221984863281
TUQUERRES;8572014;28886811;Ges. Energetica;2023-10-06 15:28;00:53 Min;1.0889229774475098;-77.60869598388672
TUQUERRES;8572015;28886818;Ges. Energetica;2023-10-06 13:08;02:19 Min;1.0771572589874268;-77.57369232177734
TUQUERRES;8572016;28886822;Ges. Energetica;2023-10-06 15:37;00:44 Min;1.0840911865234375;-77.57209014892578
TUQUERRES;8572017;28886827;Ges. Energetica;2023-10-06 13:56;01:19 Min;1.1094938516616821;-77.63556671142578
TUQUERRES;8572019;28886838;Ges. Energetica;2023-10-06 12:06;01:00 Min;1.0901851;-77.6615178
RICAURTE;8572021;28886966;Ges. Energetica;2023-10-06 10:16;01:05 Min;1.233597;-78.026165
RICAURTE;8572023;28887065;Ges. Energetica;2023-10-06 16:23;00:56 Min;1.2378119230270386;-78.02500915527344
TUQUERRES;8572025;28887088;Ges. Energetica;2023-10-06 10:16;00:59 Min;1.0756991;-77.6130412
TUQUERRES;8572027;28887115;Ges. Energetica;2023-10-06 10:15;01:43 Min;1.0756848;-77.6130086
MALLAMA;8572029;28887178;Ges. Energetica;2023-10-09 13:51;01:42 Min;1.1401496;-77.8633414
TUQUERRES;8572030;28887228;Ges. Energetica;2023-10-14 12:26;01:27 Min;1.1015048;-77.6436268
ILES;475450;28887921;Facturacion;2023-10-10 14:40;01:05 Min;0.9912861;-77.5330729
TUQUERRES;1141956;28887932;Ges. Energetica;2023-10-07 08:07;00:50 Min;1.0840911865234375;-77.57209014892578
TUQUERRES;304232;28888084;Facturacion;2023-10-07 11:06;01:14 Min;1.0941665172576904;-77.59139251708984
TUQUERRES;304234;28888090;Facturacion;2023-10-07 10:12;00:53 Min;1.0964003801345825;-77.59059143066406
TUQUERRES;304236;28888097;Facturacion;2023-10-07 08:14;00:40 Min;1.094157099723816;-77.59141540527344
TUQUERRES;434002;28888115;Facturacion;2023-10-07 08:39;125:56 Min;1.0910781;-77.6135658
TUQUERRES;1190158;28888116;Facturacion;2023-10-07 08:01;00:09 Min;1.0913395;-77.6134232
TUQUERRES;304178;28888119;Facturacion;2023-10-06 15:00;00:29 Min;1.0942077;-77.5916679
TUQUERRES;1047419;28888123;Facturacion;2023-10-07 08:28;00:08 Min;1.0909333;-77.6137134
TUQUERRES;302822;28888125;Facturacion;2023-10-07 08:09;00:11 Min;1.0913367;-77.6134133
TUQUERRES;1059455;28888129;Facturacion;2023-10-06 15:31;00:29 Min;1.0942699;-77.5916926
TUQUERRES;302820;28888135;Facturacion;2023-10-07 08:29;00:11 Min;1.0913138;-77.6134474
TUQUERRES;1003274;28888139;Facturacion;2023-10-06 16:20;00:49 Min;1.0941542;-77.5916439
TUQUERRES;302810;28888143;Facturacion;2023-10-07 08:14;00:13 Min;1.0908693;-77.6134983
TUQUERRES;1086856;28888146;Facturacion;2023-10-07 08:45;00:16 Min;1.0912384;-77.6134461
ILES;8531965;28890008;Facturacion;2023-10-10 10:01;00:29 Min;0.969086;-77.5211825
TUQUERRES;304180;28890181;Facturacion;2023-10-09 14:30;00:40 Min;1.094206;-77.5915862
TUQUERRES;302818;28890214;Facturacion;2023-10-07 09:10;00:09 Min;1.0912168;-77.613482
TUQUERRES;302816;28890238;Facturacion;2023-10-07 10:10;00:10 Min;1.0911829;-77.6135515
TUQUERRES;304182;28890241;Facturacion;2023-10-09 14:00;00:30 Min;1.0942284;-77.5915028
TUQUERRES;304228;28890251;Facturacion;2023-10-09 15:11;00:18 Min;1.0942065;-77.591488
ILES;538751;28896841;Facturacion;2023-10-10 15:45;01:05 Min;0.9816083;-77.5418022
TUQUERRES;305518;28902833;Facturacion;2023-10-09 11:29;00:16 Min;1.1080959;-77.6078157
TUQUERRES;303286;28937159;Ges. Energetica;2023-10-07 08:05;00:18 Min;1.0907757;-77.6204657
IMUES;1078948;28943910;Facturacion;2023-10-10 09:43;00:13 Min;1.0497086;-77.4533547
IMUES;1048896;28943942;Facturacion;2023-10-10 11:02;01:15 Min;1.0492652;-77.4533691
IMUES;1060026;28943977;Facturacion;2023-10-10 10:07;00:30 Min;1.0495198;-77.4530194
GUAITARILLA;1217556;28944019;Facturacion;2023-10-13 10:16;00:52 Min;1.1275624;-77.5500286
ILES;178974;28944027;Facturacion;2023-10-10 10:37;00:34 Min;0.9687929;-77.5208782
ILES;1059903;28944054;Facturacion;2023-10-10 12:30;00:48 Min;0.9697733;-77.5202844
TUQUERRES;1012768;28944659;Ges. Energetica;2023-10-10 09:16;07:10 Min;1.0892491;-77.6187194
OSPINA;315846;28944665;Ges. Energetica;2023-10-10 09:55;01:14 Min;1.0774617;-77.6143711
GUAITARILLA;8552981;28944675;Ges. Energetica;2023-10-10 09:44;02:36 Min;1.1393834;-77.5330464
ILES;1043294;28944677;Ges. Energetica;2023-10-17 10:37;01:53 Min;0.9733151;-77.5232904
RICAURTE;413550;28944680;Ges. Energetica;2023-10-11 11:34;01:44 Min;1.2132986;-78.0050596
RICAURTE;413600;28944681;Ges. Energetica;2023-10-11 13:20;00:40 Min;1.2140414;-78.0050557
GUAITARILLA;8572209;28947289;Ges. Energetica;2023-10-13 11:33;01:21 Min;1.1298332;-77.5489377
TUQUERRES;8569424;28947299;Facturacion;2023-10-17 11:36;00:54 Min;1.0902911;-77.6637911
GUAITARILLA;8572210;28947315;Ges. Energetica;2023-10-13 12:55;00:44 Min;1.1298653;-77.5488929
GUAITARILLA;8572211;28947338;Ges. Energetica;2023-10-13 13:40;00:35 Min;1.1298745;-77.5489036
GUAITARILLA;8572213;28947363;Ges. Energetica;2023-10-13 09:53;01:40 Min;1.129841;-77.5489436
GUAITARILLA;8572214;28947426;Ges. Energetica;2023-10-10 14:30;01:54 Min;1.1336305;-77.5510251
GUAITARILLA;8572223;28947852;Ges. Energetica;2023-10-17 09:52;01:00 Min;1.1310333;-77.5505547
GUACHUCAL;8572227;28947941;Ges. Energetica;2023-10-11 11:05;01:24 Min;1.0093708;-77.6639428
MALLAMA;8572233;28948183;Ges. Energetica;2023-10-11 15:26;01:03 Min;1.1404893;-77.8643892
TUQUERRES;304136;28949273;Facturacion;2023-10-11 08:22;00:28 Min;1.0922765;-77.5927225
TUQUERRES;1223792;28949276;Facturacion;2023-10-11 09:00;00:13 Min;1.0910054;-77.6137903
TUQUERRES;304162;28949280;Facturacion;2023-10-11 08:21;00:16 Min;1.0940923;-77.5922464
TUQUERRES;413994;28949288;Facturacion;2023-10-11 08:50;00:29 Min;1.0922707;-77.5926459
TUQUERRES;1223793;28949291;Facturacion;2023-10-11 09:14;00:09 Min;1.0910725;-77.6136947
TUQUERRES;304160;28949293;Facturacion;2023-10-11 08:38;00:32 Min;1.0940443;-77.5923522
TUQUERRES;304134;28949298;Facturacion;2023-10-11 09:20;00:25 Min;1.0921647;-77.5926806
TUQUERRES;1128204;28949304;Facturacion;2023-10-11 09:23;00:12 Min;1.091107;-77.6137329
TUQUERRES;1227925;28949306;Facturacion;2023-10-11 09:10;00:19 Min;1.0940362;-77.5923901
TUQUERRES;304138;28949309;Facturacion;2023-10-11 11:20;00:10 Min;1.0921602;-77.592778
TUQUERRES;1161174;28949317;Facturacion;2023-10-11 09:48;00:27 Min;1.0910787;-77.6137934
TUQUERRES;304156;28949320;Facturacion;2023-10-11 09:30;01:10 Min;1.0940197;-77.5924817
TUQUERRES;304140;28949337;Facturacion;2023-10-11 09:46;00:29 Min;1.0921499;-77.5926792
TUQUERRES;1170716;28949339;Facturacion;2023-10-13 15:41;00:15 Min;1.0895713;-77.6156724
TUQUERRES;304218;28949385;Facturacion;2023-10-11 10:41;00:59 Min;1.0940038;-77.5925613
TUQUERRES;1245054;28949390;Facturacion;2023-10-11 10:57;00:12 Min;1.0921337;-77.5927501
TUQUERRES;304224;28949400;Facturacion;2023-10-11 11:41;00:33 Min;1.0942394;-77.5925804
TUQUERRES;304132;28949402;Facturacion;2023-10-11 10:15;00:14 Min;1.091975;-77.5926928
TUQUERRES;1104177;28949418;Facturacion;2023-10-13 15:33;121:10 Min;1.0892829;-77.6157139
TUQUERRES;533633;28949423;Facturacion;2023-10-11 14:20;00:29 Min;1.094635;-77.5923658
TUQUERRES;304128;28949428;Facturacion;2023-10-11 10:29;00:27 Min;1.0920434;-77.592769
TUQUERRES;302938;28949430;Facturacion;2023-10-13 14:42;00:49 Min;1.0891415;-77.6157855
TUQUERRES;1061585;28949433;Facturacion;2023-10-11 14:50;00:38 Min;1.0946106;-77.5923764
TUQUERRES;304116;28949443;Facturacion;2023-10-11 11:40;12:15 Min;1.0910751;-77.5927291
TUQUERRES;1148736;28949445;Ges. Energetica;2023-10-10 10:04;00:18 Min;1.0919396877288818;-77.62765502929688
TUQUERRES;1074638;28949447;Facturacion;2023-10-13 14:09;00:30 Min;1.0892394;-77.6157535
TUQUERRES;1114304;28949448;Ges. Energetica;2023-10-10 11:13;00:18 Min;1.0919396877288818;-77.62765502929688
TUQUERRES;1133841;28949450;Ges. Energetica;2023-10-10 10:27;00:18 Min;1.0919396877288818;-77.62765502929688
TUQUERRES;304188;28949451;Facturacion;2023-10-11 15:31;00:24 Min;1.0943649;-77.5918521
TUQUERRES;1132599;28949454;Ges. Energetica;2023-10-10 11:33;00:15 Min;1.0919396877288818;-77.62765502929688
TUQUERRES;622126;28949455;Facturacion;2023-10-11 12:30;24:31 Min;1.090912;-77.592626
TUQUERRES;304186;28949459;Facturacion;2023-10-11 16:10;01:03 Min;1.0943592;-77.5918509
TUQUERRES;1113581;28949465;Facturacion;2023-10-11 09:37;00:10 Min;1.0911134;-77.6138215
RICAURTE;8542113;28949498;Ges. Energetica;2023-10-17 13:28;00:43 Min;1.2148689;-77.9990106
TUQUERRES;8572353;28961856;Ges. Energetica;2023-10-13 10:22;01:52 Min;1.2336755990982056;-78.0534896850586
ILES;8572354;28961901;Ges. Energetica;2023-10-17 13:20;00:38 Min;0.9728186;-77.5211246
ILES;8572355;28961930;Ges. Energetica;2023-10-23 12:01;00:48 Min;0.9573425;-77.5106974
ILES;8572357;28961967;Ges. Energetica;2023-10-17 13:58;01:45 Min;0.9727439;-77.5211169
IMUES;292204;28962948;Facturacion;2023-10-13 09:25;00:23 Min;1.0526175;-77.4525256
TUQUERRES;325762;28962974;Facturacion;2023-10-17 10:26;00:45 Min;1.0685834;-77.6558
GUAITARILLA;312504;28963045;Facturacion;2023-10-13 11:33;01:27 Min;1.1244244;-77.5459899
TUQUERRES;1143229;28970093;Ges. Energetica;2023-10-13 16:48;00:44 Min;1.2336755990982056;-78.0534896850586
GUAITARILLA;329064;28970101;Ges. Energetica;2023-10-13 16:07;00:57 Min;1.0775586;-77.6142819
GUAITARILLA;312926;28970891;Facturacion;2023-10-13 09:31;00:25 Min;1.1285563;-77.5494468
TUQUERRES;474298;28981645;Control Perdidas;2023-10-12 13:36;01:59 Min;1.0894442796707153;-77.61555480957031
SAPUYES;308992;28981658;Control Perdidas;2023-10-12 15:11;00:57 Min;1.1002777814865112;-77.62916564941406
TUQUERRES;8572434;28994431;Ges. Energetica;2023-10-14 10:42;00:33 Min;1.0862463;-77.5926932
TUQUERRES;8572435;28994456;Ges. Energetica;2023-10-14 10:22;01:37 Min;1.0832794;-77.6173472
TUQUERRES;8572437;28994496;Ges. Energetica;2023-10-13 14:24;01:21 Min;1.2336755990982056;-78.0534896850586
TUQUERRES;330594;28994562;Facturacion;2023-10-13 15:25;00:30 Min;1.0949445;-77.5896753
TUQUERRES;1083495;28994568;Facturacion;2023-10-13 15:57;00:38 Min;1.0949487;-77.5896411
TUQUERRES;1196772;28994580;Facturacion;2023-10-13 16:36;00:28 Min;1.0949494;-77.589613
TUQUERRES;304412;28994587;Facturacion;2023-10-14 09:10;00:40 Min;1.0949897;-77.5894495
TUQUERRES;1028877;28994606;Facturacion;2023-10-14 08:29;00:41 Min;1.0950059;-77.5895282
TUQUERRES;301342;28994611;Facturacion;2023-10-17 09:01;00:15 Min;1.087273;-77.6174326
TUQUERRES;304414;28994616;Facturacion;2023-10-14 08:00;00:28 Min;1.0949545;-77.5896012
TUQUERRES;575223;28994624;Facturacion;2023-10-13 14:57;00:27 Min;1.0946926;-77.5901123
TUQUERRES;304288;28994638;Facturacion;2023-10-14 11:00;00:29 Min;1.0945059;-77.5904049
TUQUERRES;1221430;28994643;Ges. Energetica;2023-10-11 10:05;00:35 Min;1.077576;-77.6143127
TUQUERRES;304286;28994648;Facturacion;2023-10-14 11:29;00:43 Min;1.0945536;-77.5904595
TUQUERRES;300036;28994652;Facturacion;2023-10-17 10:22;01:29 Min;1.0872866;-77.6172078
TUQUERRES;1086992;28994659;Facturacion;2023-10-13 14:36;00:19 Min;1.0942732;-77.5908569
TUQUERRES;300078;28994664;Facturacion;2023-10-17 11:09;00:13 Min;1.0871833;-77.6170984
TUQUERRES;304278;28994667;Facturacion;2023-10-13 14:17;00:18 Min;1.0943422;-77.5909778
TUQUERRES;300080;28994669;Facturacion;2023-10-17 10:52;00:16 Min;1.087222;-77.6171413
IMUES;1081946;28997061;Facturacion;2023-10-18 10:10;01:00 Min;1.084095;-77.558826
TUQUERRES;8572460;29029481;Ges. Energetica;2023-10-17 12:16;01:16 Min;1.0851146;-77.6233654
TUQUERRES;625013;29029508;Facturacion;2023-10-17 14:24;01:08 Min;1.1023734;-77.582691
TUQUERRES;8533598;29030104;Facturacion;2023-10-17 16:47;00:34 Min;1.0892048;-77.6208153
TUQUERRES;1094953;29041185;Facturacion;2023-10-14 09:41;00:25 Min;1.0885533;-77.6201474
TUQUERRES;596600;29055390;Facturacion;2023-10-17 15:41;00:29 Min;1.0942574;-77.590994
TUQUERRES;300038;29055395;Facturacion;2023-10-17 11:24;00:16 Min;1.0873683;-77.6169935
TUQUERRES;304280;29055398;Facturacion;2023-10-17 16:10;00:15 Min;1.0942393;-77.5910664
TUQUERRES;300034;29055405;Facturacion;2023-10-17 09:41;00:17 Min;1.0872764;-77.6171192
TUQUERRES;300082;29055408;Facturacion;2023-10-17 09:59;00:21 Min;1.087265;-77.6173052
GUAITARILLA;311776;29055433;Ges. Energetica;2023-10-18 11:25;00:27 Min;1.1282763;-77.5488546
TUQUERRES;300086;29055434;Facturacion;2023-10-17 09:17;00:13 Min;1.0873751;-77.6173004
TUQUERRES;304136;29055436;Facturacion;2023-10-14 10:00;00:08 Min;1.0922992;-77.5926959
GUAITARILLA;1166443;29055437;Ges. Energetica;2023-10-18 12:01;01:00 Min;1.1291904;-77.5489523
TUQUERRES;413994;29055439;Facturacion;2023-10-14 09:57;00:02 Min;1.0922734;-77.5926614
TUQUERRES;304134;29055445;Facturacion;2023-10-14 09:55;00:03 Min;1.0922044;-77.5926658
GUAITARILLA;428943;29055447;Ges. Energetica;2023-10-18 10:21;00:59 Min;1.1278645;-77.5499262
TUQUERRES;304138;29055451;Facturacion;2023-10-14 10:02;00:04 Min;1.0921398;-77.5927679
TUQUERRES;304140;29055467;Facturacion;2023-10-14 09:52;00:03 Min;1.0921364;-77.5927115
TUQUERRES;1245054;29055469;Facturacion;2023-10-14 10:05;00:03 Min;1.0921075;-77.5927127
TUQUERRES;304132;29055471;Facturacion;2023-10-14 10:07;00:03 Min;1.0920112;-77.5926781
RICAURTE;1147467;29055473;Facturacion;2023-10-23 12:00;00:51 Min;1.2335529;-78.0261057
TUQUERRES;304128;29055474;Facturacion;2023-10-14 10:09;00:06 Min;1.0920567;-77.5927408
TUQUERRES;1072179;29055476;Facturacion;2023-10-23 15:33;00:56 Min;1.0884291;-77.6226739
RICAURTE;1236162;29080471;Facturacion;2023-10-23 14:28;00:46 Min;1.211384;-77.9950249
ILES;8572558;29080571;Ges. Energetica;2023-10-17 15:48;00:39 Min;0.9728287;-77.5213007
TUQUERRES;630143;29080692;Facturacion;2023-10-19 11:00;02:03 Min;1.0889252;-77.6101225
TUQUERRES;419360;29081170;Facturacion;2023-10-18 16:47;00:44 Min;1.0775537;-77.5924251
SAPUYES;1172622;29101206;Facturacion;2023-10-18 13:34;00:37 Min;1.0381371;-77.6220788
TUQUERRES;300770;29101276;Facturacion;2023-10-18 08:57;00:36 Min;1.0888394;-77.6194937
RICAURTE;8572570;29101382;Ges. Energetica;2023-10-18 11:13;01:04 Min;1.2103261;-77.9937952
MALLAMA;8572573;29101413;Ges. Energetica;2023-10-18 10:29;00:57 Min;1.1900619;-77.9700976
IMUES;8551556;29101563;Facturacion;2023-10-18 11:17;01:38 Min;1.0523873;-77.4531432
MALLAMA;1242518;29101573;Facturacion;2023-10-23 10:03;00:38 Min;1.1908483;-77.9471986
TUQUERRES;300916;29101589;Facturacion;2023-10-18 09:14;00:54 Min;1.0870456;-77.6247479
TUQUERRES;1220895;29101605;Facturacion;2023-10-18 15:22;00:28 Min;1.0877359;-77.5935583
TUQUERRES;451122;29101611;Facturacion;2023-10-18 10:30;00:19 Min;1.0886413;-77.6211384
TUQUERRES;304004;29101613;Facturacion;2023-10-18 14:44;00:36 Min;1.0880252;-77.5936641
TUQUERRES;304024;29101629;Facturacion;2023-10-18 15:56;00:44 Min;1.0881648;-77.5936236
TUQUERRES;1104183;29101712;Facturacion;2023-10-18 14:10;00:30 Min;1.0892443;-77.5937522
RICAURTE;1159189;29101727;Ges. Energetica;2023-10-18 15:07;00:27 Min;1.2141047;-77.9930936
